shape_id,A,B,LINK_ID
210004,driveNode135424,driveNode135421,driveLink18353
210004,driveNode135421,driveNode135418,driveLink18338
210004,driveNode135418,driveNode135417,driveLink18270
210004,driveNode135417,driveNode135419,driveLink18260
210004,driveNode135419,driveNode32984,driveLink18279
210004,driveNode32984,driveNode30627,driveLink13528
210004,driveNode30627,driveNode21176,driveLink396513
210004,driveNode21176,driveNode24170,driveLink213943
210004,driveNode24170,driveNode23358,driveLink45678
210004,driveNode23358,driveNode12010,driveLink38493
210004,driveNode12010,driveNode16197,driveLink313613
210004,driveNode16197,driveNode27530,driveLink418516
210004,driveNode27530,driveNode29483,driveLink358951
210004,driveNode29483,driveNode25123,driveLink383686
210004,driveNode25123,driveNode24981,driveLink250043
210004,driveNode24981,driveNode18314,driveLink246490
210004,driveNode18314,driveNode142539,driveLink122144
210004,driveNode142539,driveNode142538,driveLink47306
210004,driveNode142538,driveNode142540,driveLink47292
210004,driveNode142540,driveNode13474,driveLink47307
210004,driveNode13474,driveNode12947,driveLink346072
210004,driveNode12947,driveNode17703,driveLink342460
210004,driveNode17703,driveNode23389,driveLink109995
210004,driveNode23389,driveNode22593,driveLink38713
210004,driveNode22593,driveNode28073,driveLink28659
210004,driveNode28073,driveNode134352,driveLink364184
210004,driveNode82689,driveNode146939,driveLink106438
210004,driveNode146939,driveNode146940,driveLink312686
210004,driveNode146940,driveNode82904,driveLink312694
210004,driveNode82904,driveNode82905,driveLink108272
210004,driveNode82905,driveNode153538,driveLink108278
210004,driveNode153538,driveNode143921,driveLink371935
210004,driveNode143921,driveNode151218,driveLink17156
210004,driveNode151218,driveNode82906,driveLink204324
210004,driveNode82906,driveNode90927,driveLink108279
210004,driveNode90927,driveNode88596,driveLink184991
210004,driveNode88596,driveNode80796,driveLink164354
210004,driveNode80796,driveNode86825,driveLink88629
210004,driveNode86825,driveNode81680,driveLink148742
210004,driveNode81680,driveNode89332,driveLink95709
210004,driveNode89332,driveNode82570,driveLink169896
210004,driveNode82570,driveNode148266,driveLink105614
210004,driveNode148266,driveNode82566,driveLink167248
210004,driveNode82566,driveNode82567,driveLink105594
210004,driveNode82567,driveNode135482,driveLink105599
210004,driveNode135482,driveNode82568,driveLink9622
210004,driveNode82568,driveNode136222,driveLink105606
210004,driveNode136222,driveNode136221,driveLink247109
210004,driveNode136221,driveNode82569,driveLink247104
210004,driveNode82569,driveNode80518,driveLink105607
210004,driveNode80518,driveNode142574,driveLink83861
210004,driveNode142574,driveNode153779,driveLink36678
210004,driveNode153779,driveNode136181,driveLink86665
210004,driveNode136181,driveNode153780,driveLink222313
210004,driveNode153780,driveNode144364,driveLink86668
210004,driveNode144364,driveNode136186,driveLink341756
210004,driveNode136186,driveNode137940,driveLink222665
210004,driveNode137940,driveNode141510,driveLink170523
210004,driveNode141510,driveNode141507,driveLink330077
210004,driveNode141507,driveNode141508,driveLink330071
210004,driveNode141508,driveNode141506,driveLink330074
210004,driveNode141506,driveNode141504,driveLink330062
210004,driveNode141504,driveNode141503,driveLink330052
210004,driveNode141503,driveNode82451,driveLink330048
210004,driveNode82451,driveNode88166,driveLink102029
210004,driveNode88166,driveNode88523,driveLink160770
210004,driveNode88523,driveNode89801,driveLink163865
210004,driveNode89801,driveNode90717,driveLink173580
210004,driveNode90717,driveNode82747,driveLink181891
210004,driveNode82747,driveNode90710,driveLink106738
210004,driveNode90710,driveNode89670,driveLink181835
210004,driveNode89670,driveNode89538,driveLink172663
210004,driveNode89538,driveNode82410,driveLink171471
210004,driveNode82410,driveNode86571,driveLink101740
210004,driveNode86571,driveNode90711,driveLink146965
210004,driveNode90711,driveNode90495,driveLink181842
210004,driveNode90495,driveNode90184,driveLink179774
210004,driveNode90184,driveNode84108,driveLink177160
210004,driveNode84108,driveNode90712,driveLink121765
210004,driveNode90712,driveNode90541,driveLink181846
210004,driveNode90541,driveNode90713,driveLink180248
210004,driveNode90713,driveNode141399,driveLink181852
210004,driveNode141399,driveNode141402,driveLink304117
210004,driveNode141402,driveNode80918,driveLink304115
210004,driveNode80918,driveNode90714,driveLink89707
210004,driveNode90714,driveNode89164,driveLink181854
210004,driveNode89164,driveNode88436,driveLink168505
210004,driveNode88436,driveNode88421,driveLink163050
210004,driveNode88421,driveNode88422,driveLink162953
210004,driveNode88422,driveNode88423,driveLink162959
210004,driveNode88423,driveNode88424,driveLink162963
210004,driveNode88424,driveNode81318,driveLink162966
210004,driveNode81318,driveNode141966,driveLink92594
210004,driveNode141966,driveNode141957,driveLink70857
210004,driveNode141957,driveNode141967,driveLink70835
210004,driveNode141967,driveNode141979,driveLink70860
210004,driveNode141979,driveNode141999,driveLink70898
210004,driveNode141999,driveNode142009,driveLink70978
210004,driveNode142009,driveNode141962,driveLink71008
210004,driveNode141962,driveNode141973,driveLink70845
210004,driveNode141973,driveNode141982,driveLink70873
210004,driveNode141982,driveNode141333,driveLink70904
210004,driveNode141333,driveNode141332,driveLink16030
210004,driveNode141332,driveNode141330,driveLink16026
210004,driveNode141330,driveNode141331,driveLink16016
210004,driveNode141331,driveNode141329,driveLink16018
210004,driveNode141329,driveNode148742,driveLink16011
210004,driveNode148742,driveNode141325,driveLink275028
210004,driveNode141325,driveNode141324,driveLink15995
210004,driveNode141324,driveNode141322,driveLink15991
210004,driveNode141322,driveNode90243,driveLink15985
210004,driveNode90243,driveNode89222,driveLink177757
210004,driveNode89222,driveNode159382,driveLink169135
210004,driveNode159382,driveNode159384,driveLink19365
210004,driveNode159384,driveNode85264,driveLink19368
210004,driveNode85264,driveNode159381,driveLink132897
210004,driveNode159381,driveNode91224,driveLink19359
210004,driveNode91224,driveNode90848,driveLink191128
210004,driveNode90848,driveNode84001,driveLink183822
210004,driveNode84001,driveNode90285,driveLink121102
210004,driveNode90285,driveNode91605,driveLink178081
210004,driveNode91605,driveNode81612,driveLink197687
210004,driveNode81612,driveNode162732,driveLink95180
210004,driveNode162732,driveNode162731,driveLink305045
210004,driveNode162731,driveNode84044,driveLink305043
210004,driveNode84044,driveNode88261,driveLink121316
210004,driveNode88261,driveNode159378,driveLink161771
210004,driveNode159378,driveNode159377,driveLink19348
210004,driveNode159377,driveNode88229,driveLink19345
210004,driveNode88229,driveNode85447,driveLink161463
210004,driveNode85447,driveNode91348,driveLink134910
210004,driveNode91348,driveNode143116,driveLink193624
210004,driveNode143116,driveNode84197,driveLink318604
210004,driveNode84197,driveNode159379,driveLink122793
210004,driveNode159379,driveNode159383,driveLink19350
210004,driveNode159383,driveNode132437,driveLink19366
210004,driveNode132437,driveNode132436,driveLink54054
210004,driveNode132436,driveNode8533,driveLink54041
210004,driveNode8533,driveNode133425,driveLink283958
210004,driveNode133425,driveNode8523,driveLink14463
210004,driveNode8523,driveNode8519,driveLink283907
210004,driveNode8519,driveNode30916,driveLink283890
210004,driveNode30916,driveNode33320,driveLink398925
210004,driveNode33320,driveNode133449,driveLink15517
210004,driveNode133449,driveNode16090,driveLink403664
210004,driveNode16090,driveNode30016,driveLink418159
210004,driveNode30016,driveNode27521,driveLink388660
210004,driveNode27521,driveNode24721,driveLink358855
210004,driveNode24721,driveNode4820,driveLink53666
210004,driveNode4820,driveNode4782,driveLink220873
210004,driveNode4782,driveNode4788,driveLink220488
210004,driveNode4788,driveNode27512,driveLink220516
210004,driveNode27512,driveNode26900,driveLink358800
210004,driveNode26900,driveNode14337,driveLink278189
210004,driveNode14337,driveNode14642,driveLink386876
210004,driveNode14642,driveNode14651,driveLink401547
210004,driveNode14651,driveNode9446,driveLink401619
210004,driveNode9446,driveNode8970,driveLink291183
210004,driveNode8970,driveNode21991,driveLink288322
210004,driveNode21991,driveNode21038,driveLink342768
210004,driveNode21038,driveNode21538,driveLink210349
210004,driveNode21538,driveNode31485,driveLink238985
210004,driveNode31485,driveNode152993,driveLink405132
210004,driveNode152993,driveNode25080,driveLink331896
210004,driveNode25080,driveNode25294,driveLink248959
210004,driveNode25294,driveNode24991,driveLink258980
210004,driveNode24991,driveNode138259,driveLink246600
210004,driveNode138259,driveNode150507,driveLink404926
210004,driveNode150507,driveNode162549,driveLink316486
210004,driveNode162549,driveNode150508,driveLink9763
210004,driveNode150508,driveNode153104,driveLink316495
210004,driveNode153104,driveNode153105,driveLink61766
210004,driveNode153105,driveNode150510,driveLink61769
210004,driveNode150510,driveNode162550,driveLink316502
210004,driveNode162550,driveNode150509,driveLink9765
210004,driveNode150509,driveNode17985,driveLink316498
210004,driveNode17985,driveNode11695,driveLink113610
210004,driveNode11695,driveNode11513,driveLink311349
210004,driveNode11513,driveNode6106,driveLink309916
210004,driveNode6106,driveNode6096,driveLink235019
210004,driveNode6096,driveNode6098,driveLink234966
210004,driveNode6098,driveNode27539,driveLink234970
210004,driveNode27539,driveNode5462,driveLink358996
210004,driveNode5462,driveNode32165,driveLink229172
210004,driveNode32165,driveNode32401,driveLink7172
210004,driveNode32401,driveNode33120,driveLink8738
210004,driveNode33120,driveNode33464,driveLink14299
210004,driveNode33464,driveNode33284,driveLink16582
210004,driveNode33284,driveNode26715,driveLink15177
210004,driveNode26715,driveNode26182,driveLink276527
210004,driveNode26182,driveNode8421,driveLink271195
210004,driveNode8421,driveNode8428,driveLink283296
210004,driveNode8428,driveNode135420,driveLink283333
210004,driveNode135420,driveNode135416,driveLink18312
210004,driveNode135416,driveNode135422,driveLink18229
210004,driveNode135422,driveNode29237,driveLink18342
210004,driveNode29237,driveNode135423,driveLink380155
210004,driveNode135423,driveNode135424,driveLink18347
210004,driveNode135424,driveNode135421,driveLink18353
210004,driveNode135421,driveNode135418,driveLink18338
210004,driveNode135418,driveNode135417,driveLink18270
210004,driveNode135417,driveNode135419,driveLink18260
210004,driveNode135419,driveNode32984,driveLink18279
210004,driveNode32984,driveNode30627,driveLink13528
210004,driveNode30627,driveNode21176,driveLink396513
210004,driveNode21176,driveNode24170,driveLink213943
210004,driveNode24170,driveNode23358,driveLink45678
210004,driveNode23358,driveNode12010,driveLink38493
210004,driveNode12010,driveNode16197,driveLink313613
210004,driveNode16197,driveNode27530,driveLink418516
210004,driveNode27530,driveNode29483,driveLink358951
210004,driveNode29483,driveNode25123,driveLink383686
210004,driveNode25123,driveNode24981,driveLink250043
210004,driveNode24981,driveNode18314,driveLink246490
210004,driveNode18314,driveNode142539,driveLink122144
210004,driveNode142539,driveNode142538,driveLink47306
210004,driveNode142538,driveNode142540,driveLink47292
210004,driveNode142540,driveNode13474,driveLink47307
210004,driveNode13474,driveNode12947,driveLink346072
210004,driveNode12947,driveNode17703,driveLink342460
210004,driveNode17703,driveNode23389,driveLink109995
210004,driveNode23389,driveNode22593,driveLink38713
210004,driveNode22593,driveNode28073,driveLink28659
210004,driveNode28073,driveNode134352,driveLink364184
700004,driveNode135460,driveNode135450,driveLink2160
700004,driveNode135450,driveNode135451,driveLink2136
700004,driveNode135451,driveNode135452,driveLink2138
700004,driveNode135452,driveNode135453,driveLink2142
700004,driveNode135453,driveNode89953,driveLink2145
700004,driveNode89953,driveNode135162,driveLink174922
700004,driveNode135162,driveNode135148,driveLink253411
700004,driveNode135148,driveNode89952,driveLink252885
700004,driveNode89952,driveNode83723,driveLink174918
700004,driveNode83723,driveNode87289,driveLink118689
700004,driveNode87289,driveNode89111,driveLink152433
700004,driveNode89111,driveNode86365,driveLink168179
700004,driveNode86365,driveNode89951,driveLink144816
700004,driveNode89951,driveNode89950,driveLink174915
700004,driveNode89950,driveNode133447,driveLink174912
700004,driveNode133447,driveNode83929,driveLink399396
700004,driveNode83929,driveNode82868,driveLink120516
700004,driveNode82868,driveNode84188,driveLink107964
700004,driveNode84188,driveNode88700,driveLink122668
700004,driveNode88700,driveNode89388,driveLink164915
700004,driveNode89388,driveNode86170,driveLink170447
700004,driveNode86170,driveNode89454,driveLink142160
700004,driveNode89454,driveNode89949,driveLink170902
700004,driveNode89949,driveNode80195,driveLink174906
700004,driveNode80195,driveNode89252,driveLink77395
700004,driveNode89252,driveNode90436,driveLink169280
700004,driveNode90436,driveNode87145,driveLink179406
700004,driveNode87145,driveNode90170,driveLink151369
700004,driveNode90170,driveNode90175,driveLink177011
700004,driveNode90175,driveNode90435,driveLink177039
700004,driveNode90435,driveNode85905,driveLink179405
700004,driveNode85905,driveNode85909,driveLink139862
700004,driveNode85909,driveNode90434,driveLink139885
700004,driveNode90434,driveNode85159,driveLink179397
700004,driveNode85159,driveNode90433,driveLink132022
700004,driveNode90433,driveNode135383,driveLink179394
700004,driveNode135383,driveNode90432,driveLink323478
700004,driveNode90432,driveNode87810,driveLink179392
700004,driveNode87810,driveNode90314,driveLink157875
